Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Rev_Date,index_id,Month,Year,Week
6,2012-11-05,1517075.67,0,72.66,3.688,223.3346212,5.9639999999999995,2012-11-05,6-2012-11-05,11,2012,45
6,2012-05-18,1513635.64,0,70.5,3.63,223.35119280000004,5.9639999999999995,2012-05-18,6-2012-05-18,5,2012,20
6,2012-05-25,1603793.42,0,78.47,3.5610000000000004,223.3525662,5.9639999999999995,2012-05-25,6-2012-05-25,5,2012,21
6,2012-01-06,1681121.38,0,80.39,3.5010000000000003,223.35393969999998,5.9639999999999995,2012-01-06,6-2012-01-06,1,2012,1
6,2012-08-06,1696619.52,0,80.5,3.452,223.35531310000002,5.9639999999999995,2012-08-06,6-2012-08-06,8,2012,32
6,2012-06-15,1642247.48,0,82.1,3.3930000000000002,223.36809330000003,5.9639999999999995,2012-06-15,6-2012-06-15,6,2012,24
6,2012-06-22,1618272.25,0,81.2,3.346,223.4093906,5.9639999999999995,2012-06-22,6-2012-06-22,6,2012,25
6,2012-06-29,1648863.46,0,87.35,3.286,223.4506878,5.9639999999999995,2012-06-29,6-2012-06-29,6,2012,26
6,2012-06-07,1876359.39,0,82.95,3.227,223.49198509999997,5.667999999999999,2012-06-07,6-2012-06-07,6,2012,23
6,2012-07-13,1588142.26,0,80.27,3.2560000000000002,223.5332824,5.667999999999999,2012-07-13,6-2012-07-13,7,2012,28
6,2012-07-20,1574361.97,0,81.57,3.3110000000000004,223.54245010000002,5.667999999999999,2012-07-20,6-2012-07-20,7,2012,29
6,2012-07-27,1513229.16,0,85.78,3.407,223.55161780000003,5.667999999999999,2012-07-27,6-2012-07-27,7,2012,30
6,2012-03-08,1627274.93,0,87.55,3.417,223.5607856,5.667999999999999,2012-03-08,6-2012-03-08,3,2012,10
6,2012-10-08,1588380.73,0,87.04,3.4939999999999998,223.56995330000004,5.667999999999999,2012-10-08,6-2012-10-08,10,2012,41
6,2012-08-17,1543049.52,0,87.53,3.571,223.6510224,5.667999999999999,2012-08-17,6-2012-08-17,8,2012,33
6,2012-08-24,1501095.49,0,79.03,3.62,223.78601749999999,5.667999999999999,2012-08-24,6-2012-08-24,8,2012,34
6,2012-08-31,1577439.81,0,83.58,3.638,223.9210125,5.667999999999999,2012-08-31,6-2012-08-31,8,2012,35
6,2012-07-09,1608077.01,1,86.33,3.73,224.0560076,5.667999999999999,2012-07-09,6-2012-07-09,7,2012,28
6,2012-09-14,1375166.86,0,76.41,3.717,224.20046780000004,5.667999999999999,2012-09-14,6-2012-09-14,9,2012,37
6,2012-09-21,1425603.65,0,70.81,3.721,224.40171919999997,5.667999999999999,2012-09-21,6-2012-09-21,9,2012,38
6,2012-09-28,1369131.46,0,77.82,3.6660000000000004,224.60297059999996,5.667999999999999,2012-09-28,6-2012-09-28,9,2012,39
6,2012-05-10,1518177.71,0,70.84,3.617,224.804222,5.329,2012-05-10,6-2012-05-10,5,2012,19
6,2012-12-10,1459396.84,0,65.43,3.6010000000000004,225.0054733,5.329,2012-12-10,6-2012-12-10,12,2012,50
6,2012-10-19,1436883.99,0,69.68,3.594,225.05010130000002,5.329,2012-10-19,6-2012-10-19,10,2012,42
6,2012-10-26,1431426.34,0,72.34,3.5060000000000002,225.06862540000003,5.329,2012-10-26,6-2012-10-26,10,2012,43
7,2010-05-02,496725.44,0,10.53,2.58,189.3816974,9.014,2010-05-02,7-2010-05-02,5,2010,17
7,2010-12-02,524104.92,1,25.9,2.572,189.46427250000002,9.014,2010-12-02,7-2010-12-02,12,2010,48
7,2010-02-19,506760.54,0,27.28,2.55,189.5340998,9.014,2010-02-19,7-2010-02-19,2,2010,7
7,2010-02-26,496083.24,0,24.91,2.5860000000000003,189.6018023,9.014,2010-02-26,7-2010-02-26,2,2010,8
7,2010-05-03,491419.55,0,35.86,2.62,189.66950490000002,9.014,2010-05-03,7-2010-05-03,5,2010,18
7,2010-12-03,480452.1,0,27.25,2.6839999999999997,189.73720749999998,9.014,2010-12-03,7-2010-12-03,12,2010,48
7,2010-03-19,574450.23,0,29.04,2.6919999999999997,189.734262,9.014,2010-03-19,7-2010-03-19,3,2010,11
7,2010-03-26,514731.6,0,23.33,2.717,189.71954169999998,9.014,2010-03-26,7-2010-03-26,3,2010,12
7,2010-02-04,561145.14,0,38.26,2.725,189.7048215,8.963,2010-02-04,7-2010-02-04,2,2010,5
7,2010-09-04,484263.25,0,33.79,2.75,189.6901012,8.963,2010-09-04,7-2010-09-04,9,2010,35
7,2010-04-16,406228.19,0,41.89,2.765,189.6628845,8.963,2010-04-16,7-2010-04-16,4,2010,15
7,2010-04-23,404751.25,0,43.07,2.7760000000000002,189.61900569999997,8.963,2010-04-23,7-2010-04-23,4,2010,16
7,2010-04-30,373655.61,0,38.99,2.766,189.575127,8.963,2010-04-30,7-2010-04-30,4,2010,17
7,2010-07-05,395453.83,0,40.07,2.7710000000000004,189.5312483,8.963,2010-07-05,7-2010-07-05,7,2010,27
7,2010-05-14,372673.61,0,41.41,2.7880000000000003,189.4904116,8.963,2010-05-14,7-2010-05-14,5,2010,19
7,2010-05-21,395195.65,0,46.6,2.7760000000000002,189.467827,8.963,2010-05-21,7-2010-05-21,5,2010,20
7,2010-05-28,442734.55,0,54.24,2.737,189.4452425,8.963,2010-05-28,7-2010-05-28,5,2010,21
7,2010-04-06,509183.22,0,53.63,2.7,189.422658,8.963,2010-04-06,7-2010-04-06,4,2010,14
7,2010-11-06,498580.87,0,63.59,2.6839999999999997,189.40007340000003,8.963,2010-11-06,7-2010-11-06,11,2010,44
7,2010-06-18,481144.09,0,52.7,2.674,189.41852590000002,8.963,2010-06-18,7-2010-06-18,6,2010,24
7,2010-06-25,553714.87,0,59.94,2.715,189.4533931,8.963,2010-06-25,7-2010-06-25,6,2010,25
7,2010-02-07,575570.77,0,61.31,2.728,189.4882603,9.017000000000001,2010-02-07,7-2010-02-07,2,2010,5
7,2010-09-07,593462.34,0,58.0,2.7110000000000003,189.52312759999998,9.017000000000001,2010-09-07,7-2010-09-07,9,2010,36
7,2010-07-16,557166.35,0,62.19,2.699,189.6125456,9.017000000000001,2010-07-16,7-2010-07-16,7,2010,28
7,2010-07-23,570231.21,0,64.64,2.6910000000000003,189.774698,9.017000000000001,2010-07-23,7-2010-07-23,7,2010,29
7,2010-07-30,603547.16,0,66.07,2.69,189.9368504,9.017000000000001,2010-07-30,7-2010-07-30,7,2010,30
7,2010-06-08,643854.17,0,61.7,2.69,190.09900280000002,9.017000000000001,2010-06-08,7-2010-06-08,6,2010,23
7,2010-08-13,598185.4,0,60.13,2.7230000000000003,190.2611552,9.017000000000001,2010-08-13,7-2010-08-13,8,2010,32
7,2010-08-20,582353.17,0,59.59,2.7319999999999998,190.2948237,9.017000000000001,2010-08-20,7-2010-08-20,8,2010,33
7,2010-08-27,554309.24,0,57.57,2.7310000000000003,190.32849219999997,9.017000000000001,2010-08-27,7-2010-08-27,8,2010,34
7,2010-03-09,532765.05,0,49.84,2.773,190.36216069999998,9.017000000000001,2010-03-09,7-2010-03-09,3,2010,10
7,2010-10-09,535769.32,1,48.5,2.78,190.3958293,9.017000000000001,2010-10-09,7-2010-10-09,10,2010,40
7,2010-09-17,489408.53,0,48.56,2.8,190.4688287,9.017000000000001,2010-09-17,7-2010-09-17,9,2010,37
7,2010-09-24,488008.83,0,47.55,2.793,190.5713264,9.017000000000001,2010-09-24,7-2010-09-24,9,2010,38
7,2010-01-10,448998.73,0,49.99,2.759,190.6738241,9.137,2010-01-10,7-2010-01-10,1,2010,1
7,2010-08-10,480239.88,0,44.13,2.745,190.7763218,9.137,2010-08-10,7-2010-08-10,8,2010,32
7,2010-10-15,463370.48,0,35.86,2.762,190.86230869999997,9.137,2010-10-15,7-2010-10-15,10,2010,41
7,2010-10-22,472450.81,0,36.84,2.762,190.9070184,9.137,2010-10-22,7-2010-10-22,10,2010,42
7,2010-10-29,465493.15,0,34.78,2.748,190.951728,9.137,2010-10-29,7-2010-10-29,10,2010,43
7,2010-05-11,480512.44,0,49.44,2.7289999999999996,190.99643769999997,9.137,2010-05-11,7-2010-05-11,5,2010,19
7,2010-12-11,507584.29,0,22.12,2.737,191.04114740000003,9.137,2010-12-11,7-2010-12-11,12,2010,49
7,2010-11-19,482528.36,0,25.56,2.758,191.0312172,9.137,2010-11-19,7-2010-11-19,11,2010,46
7,2010-11-26,835189.26,1,17.95,2.742,191.0121805,9.137,2010-11-26,7-2010-11-26,11,2010,47
7,2010-03-12,552811.62,0,21.88,2.7119999999999997,190.9931437,9.137,2010-03-12,7-2010-03-12,3,2010,10
7,2010-10-12,599730.07,0,24.24,2.728,190.9741069,9.137,2010-10-12,7-2010-10-12,10,2010,41
7,2010-12-17,716388.81,0,20.74,2.778,191.0303376,9.137,2010-12-17,7-2010-12-17,12,2010,50
7,2010-12-24,1045124.88,0,26.04,2.781,191.14301890000002,9.137,2010-12-24,7-2010-12-24,12,2010,51
7,2010-12-31,729572.08,1,13.76,2.8289999999999997,191.25570019999998,9.137,2010-12-31,7-2010-12-31,12,2010,52
7,2011-07-01,661163.94,0,10.09,2.8819999999999997,191.3683815,8.818,2011-07-01,7-2011-07-01,7,2011,26
7,2011-01-14,547384.9,0,11.32,2.911,191.4784939,8.818,2011-01-14,7-2011-01-14,1,2011,2
7,2011-01-21,521539.46,0,25.4,2.9730000000000003,191.5731924,8.818,2011-01-21,7-2011-01-21,1,2011,3
7,2011-01-28,513372.17,0,10.11,3.008,191.667891,8.818,2011-01-28,7-2011-01-28,1,2011,4
7,2011-04-02,558027.77,0,-2.06,3.011,191.7625895,8.818,2011-04-02,7-2011-04-02,4,2011,13
7,2011-11-02,559903.13,1,10.24,3.037,191.8572881,8.818,2011-11-02,7-2011-11-02,11,2011,44
7,2011-02-18,572387.47,0,17.3,3.051,191.9178331,8.818,2011-02-18,7-2011-02-18,2,2011,7
7,2011-02-25,546690.84,0,17.46,3.1010000000000004,191.9647167,8.818,2011-02-25,7-2011-02-25,2,2011,8
7,2011-04-03,551378.39,0,21.84,3.2319999999999998,192.0116004,8.818,2011-04-03,7-2011-04-03,4,2011,13
7,2011-11-03,558963.83,0,20.7,3.372,192.05848400000002,8.818,2011-11-03,7-2011-11-03,11,2011,44
7,2011-03-18,635014.69,0,27.69,3.406,192.1237981,8.818,2011-03-18,7-2011-03-18,3,2011,11
7,2011-03-25,559061.58,0,25.69,3.4139999999999997,192.1964844,8.818,2011-03-25,7-2011-03-25,3,2011,12
7,2011-01-04,513409.67,0,24.83,3.4610000000000003,192.2691707,8.595,2011-01-04,7-2011-01-04,1,2011,1
7,2011-08-04,500552.16,0,30.64,3.532,192.3418571,8.595,2011-08-04,7-2011-08-04,8,2011,31
7,2011-04-15,423380.14,0,27.79,3.611,192.4225954,8.595,2011-04-15,7-2011-04-15,4,2011,15
7,2011-04-22,466594.89,0,31.84,3.636,192.5234638,8.595,2011-04-22,7-2011-04-22,4,2011,16
7,2011-04-29,410429.73,0,26.79,3.6630000000000003,192.6243322,8.595,2011-04-29,7-2011-04-29,4,2011,17
7,2011-06-05,407012.47,0,26.54,3.735,192.7252006,8.595,2011-06-05,7-2011-06-05,6,2011,22
7,2011-05-13,414094.05,0,36.61,3.767,192.826069,8.595,2011-05-13,7-2011-05-13,5,2011,19
7,2011-05-20,424670.98,0,36.16,3.8280000000000003,192.83131699999998,8.595,2011-05-20,7-2011-05-20,5,2011,20
7,2011-05-27,457216.87,0,37.51,3.795,192.83656509999997,8.595,2011-05-27,7-2011-05-27,5,2011,21
7,2011-03-06,542295.37,0,45.77,3.763,192.8418131,8.595,2011-03-06,7-2011-03-06,3,2011,9
7,2011-10-06,621099.95,0,53.3,3.735,192.84706119999998,8.595,2011-10-06,7-2011-10-06,10,2011,40
7,2011-06-17,610991.35,0,48.79,3.697,192.90347590000002,8.595,2011-06-17,7-2011-06-17,6,2011,24
7,2011-06-24,640043.97,0,46.85,3.661,192.9982655,8.595,2011-06-24,7-2011-06-24,6,2011,25
7,2011-01-07,704344.21,0,58.54,3.597,193.09305519999998,8.622,2011-01-07,7-2011-01-07,1,2011,1
7,2011-08-07,761793.94,0,59.08,3.54,193.18784480000002,8.622,2011-08-07,7-2011-08-07,8,2011,31
7,2011-07-15,642748.21,0,54.37,3.532,193.31254840000003,8.622,2011-07-15,7-2011-07-15,7,2011,28
7,2011-07-22,688043.96,0,56.22,3.545,193.51203669999998,8.622,2011-07-22,7-2011-07-22,7,2011,29
7,2011-07-29,653382.62,0,56.66,3.5469999999999997,193.711525,8.622,2011-07-29,7-2011-07-29,7,2011,30
7,2011-05-08,695392.84,0,55.91,3.554,193.9110133,8.622,2011-05-08,7-2011-05-08,5,2011,18
7,2011-12-08,670670.46,0,54.56,3.542,194.1105017,8.622,2011-12-08,7-2011-12-08,12,2011,49
7,2011-08-19,645156.21,0,56.06,3.4989999999999997,194.25006340000002,8.622,2011-08-19,7-2011-08-19,8,2011,33
7,2011-08-26,629994.47,0,57.6,3.485,194.3796374,8.622,2011-08-26,7-2011-08-26,8,2011,34
7,2011-02-09,592355.24,0,53.4,3.511,194.5092113,8.622,2011-02-09,7-2011-02-09,2,2011,6
7,2011-09-09,613135.23,1,45.61,3.5660000000000003,194.63878530000002,8.622,2011-09-09,7-2011-09-09,9,2011,36
7,2011-09-16,558981.45,0,43.67,3.596,194.7419707,8.622,2011-09-16,7-2011-09-16,9,2011,37
7,2011-09-23,536144.81,0,43.67,3.5810000000000004,194.80997130000003,8.622,2011-09-23,7-2011-09-23,9,2011,38
7,2011-09-30,488880.26,0,47.34,3.5380000000000003,194.8779718,8.622,2011-09-30,7-2011-09-30,9,2011,39
7,2011-07-10,525866.36,0,40.65,3.498,194.94597240000002,8.513,2011-07-10,7-2011-07-10,7,2011,27
7,2011-10-14,501959.19,0,32.65,3.491,195.0261012,8.513,2011-10-14,7-2011-10-14,10,2011,41
7,2011-10-21,558691.43,0,37.49,3.548,195.17899939999998,8.513,2011-10-21,7-2011-10-21,10,2011,42
7,2011-10-28,527339.52,0,28.82,3.55,195.33189769999998,8.513,2011-10-28,7-2011-10-28,10,2011,43
7,2011-04-11,564536.01,0,23.41,3.5269999999999997,195.4847959,8.513,2011-04-11,7-2011-04-11,4,2011,15
7,2011-11-11,556015.59,0,19.53,3.505,195.63769409999998,8.513,2011-11-11,7-2011-11-11,11,2011,45
7,2011-11-18,539826.56,0,29.53,3.4789999999999996,195.71847130000003,8.513,2011-11-18,7-2011-11-18,11,2011,46
7,2011-11-25,949075.87,1,27.6,3.424,195.7704,8.513,2011-11-25,7-2011-11-25,11,2011,47
7,2011-02-12,591907.88,0,20.38,3.378,195.82232869999999,8.513,2011-02-12,7-2011-02-12,2,2011,6
7,2011-09-12,653845.45,0,11.17,3.3310000000000004,195.8742575,8.513,2011-09-12,7-2011-09-12,9,2011,37
7,2011-12-16,720242.19,0,15.2,3.266,195.9841685,8.513,2011-12-16,7-2011-12-16,12,2011,50
7,2011-12-23,1059715.27,0,12.19,3.173,196.17138930000002,8.513,2011-12-23,7-2011-12-23,12,2011,51
7,2011-12-30,815915.52,1,15.56,3.1189999999999998,196.3586101,8.513,2011-12-30,7-2011-12-30,12,2011,52
7,2012-06-01,713117.66,0,18.67,3.095,196.5458309,8.256,2012-06-01,7-2012-06-01,6,2012,22
7,2012-01-13,593875.46,0,7.46,3.077,196.7330517,8.256,2012-01-13,7-2012-01-13,1,2012,2
7,2012-01-20,578002.85,0,27.41,3.055,196.77966519999998,8.256,2012-01-20,7-2012-01-20,1,2012,3
7,2012-01-27,541037.98,0,26.9,3.0380000000000003,196.8262786,8.256,2012-01-27,7-2012-01-27,1,2012,4
7,2012-03-02,580453.32,0,22.2,3.031,196.87289209999997,8.256,2012-03-02,7-2012-03-02,3,2012,9
7,2012-10-02,563460.77,1,18.79,3.103,196.91950559999998,8.256,2012-10-02,7-2012-10-02,10,2012,40
7,2012-02-17,620908.18,0,27.03,3.113,196.94327109999998,8.256,2012-02-17,7-2012-02-17,2,2012,7
7,2012-02-24,603041.14,0,24.41,3.1289999999999996,196.9499007,8.256,2012-02-24,7-2012-02-24,2,2012,8
7,2012-02-03,551058.13,0,21.64,3.1910000000000003,196.9565303,8.256,2012-02-03,7-2012-02-03,2,2012,5
7,2012-09-03,579166.5,0,30.1,3.286,196.96315990000002,8.256,2012-09-03,7-2012-09-03,9,2012,36
7,2012-03-16,669205.73,0,37.29,3.486,197.0457208,8.256,2012-03-16,7-2012-03-16,3,2012,11
7,2012-03-23,615997.29,0,35.06,3.6639999999999997,197.2295234,8.256,2012-03-23,7-2012-03-23,3,2012,12
7,2012-03-30,583322.2,0,44.99,3.75,197.41332590000002,8.256,2012-03-30,7-2012-03-30,3,2012,13
7,2012-06-04,621425.98,0,44.29,3.8539999999999996,197.5971285,8.09,2012-06-04,7-2012-06-04,6,2012,23
7,2012-04-13,517420.23,0,41.43,3.9010000000000002,197.780931,8.09,2012-04-13,7-2012-04-13,4,2012,15
7,2012-04-20,457340.06,0,39.3,3.9360000000000004,197.7227385,8.09,2012-04-20,7-2012-04-20,4,2012,16
7,2012-04-27,467827.75,0,51.49,3.927,197.664546,8.09,2012-04-27,7-2012-04-27,4,2012,17
7,2012-04-05,465198.89,0,45.38,3.903,197.6063534,8.09,2012-04-05,7-2012-04-05,4,2012,14
7,2012-11-05,460397.41,0,48.54,3.87,197.54816090000003,8.09,2012-11-05,7-2012-11-05,11,2012,45
7,2012-05-18,468428.3,0,49.41,3.8369999999999997,197.5553137,8.09,2012-05-18,7-2012-05-18,5,2012,20
7,2012-05-25,532739.77,0,50.6,3.804,197.5886046,8.09,2012-05-25,7-2012-05-25,5,2012,21
7,2012-01-06,598495.02,0,55.06,3.764,197.62189540000003,8.09,2012-01-06,7-2012-01-06,1,2012,1
7,2012-08-06,642963.75,0,63.07,3.741,197.65518630000003,8.09,2012-08-06,7-2012-08-06,8,2012,32
7,2012-06-15,666942.02,0,59.33,3.7230000000000003,197.69229199999998,8.09,2012-06-15,7-2012-06-15,6,2012,24
7,2012-06-22,687344.68,0,63.69,3.735,197.7389345,8.09,2012-06-22,7-2012-06-22,6,2012,25
7,2012-06-29,704335.41,0,68.84,3.693,197.785577,8.09,2012-06-29,7-2012-06-29,6,2012,26
7,2012-06-07,805642.61,0,64.67,3.6460000000000004,197.8322195,7.872000000000001,2012-06-07,7-2012-06-07,6,2012,23
7,2012-07-13,694150.89,0,64.21,3.613,197.8788621,7.872000000000001,2012-07-13,7-2012-07-13,7,2012,28
7,2012-07-20,686345.69,0,62.87,3.585,197.9290378,7.872000000000001,2012-07-20,7-2012-07-20,7,2012,29
7,2012-07-27,686365.4,0,64.6,3.57,197.97921359999998,7.872000000000001,2012-07-27,7-2012-07-27,7,2012,30
7,2012-03-08,680954.81,0,61.83,3.528,198.02938930000002,7.872000000000001,2012-03-08,7-2012-03-08,3,2012,10
7,2012-10-08,675926.3,0,63.41,3.509,198.0795651,7.872000000000001,2012-10-08,7-2012-10-08,10,2012,41
7,2012-08-17,642450.4,0,59.66,3.545,198.10010569999997,7.872000000000001,2012-08-17,7-2012-08-17,8,2012,33
7,2012-08-24,609099.37,0,59.27,3.5580000000000003,198.0984199,7.872000000000001,2012-08-24,7-2012-08-24,8,2012,34
7,2012-08-31,586467.16,0,60.46,3.556,198.0967341,7.872000000000001,2012-08-31,7-2012-08-31,8,2012,35
7,2012-07-09,597876.55,1,57.84,3.596,198.09504840000002,7.872000000000001,2012-07-09,7-2012-07-09,7,2012,28
7,2012-09-14,541120.2,0,53.66,3.659,198.12671840000002,7.872000000000001,2012-09-14,7-2012-09-14,9,2012,37
7,2012-09-21,530842.25,0,51.77,3.765,198.358523,7.872000000000001,2012-09-21,7-2012-09-21,9,2012,38
7,2012-09-28,525545.76,0,50.64,3.7889999999999997,198.5903276,7.872000000000001,2012-09-28,7-2012-09-28,9,2012,39
7,2012-05-10,505830.56,0,48.43,3.779,198.8221322,7.557,2012-05-10,7-2012-05-10,5,2012,19
7,2012-12-10,503463.93,0,41.43,3.76,199.0539368,7.557,2012-12-10,7-2012-12-10,12,2012,50
7,2012-10-19,516424.83,0,43.01,3.75,199.14819630000002,7.557,2012-10-19,7-2012-10-19,10,2012,42
7,2012-10-26,495543.28,0,42.53,3.6860000000000004,199.21953169999998,7.557,2012-10-26,7-2012-10-26,10,2012,43
8,2010-05-02,1004137.09,0,34.14,2.572,214.47145120000002,6.2989999999999995,2010-05-02,8-2010-05-02,5,2010,17
8,2010-12-02,994801.4,1,33.34,2.548,214.62141890000004,6.2989999999999995,2010-12-02,8-2010-12-02,12,2010,48
8,2010-02-19,963960.37,0,39.1,2.5140000000000002,214.6664878,6.2989999999999995,2010-02-19,8-2010-02-19,2,2010,7
8,2010-02-26,847592.11,0,37.91,2.5610000000000004,214.69407349999997,6.2989999999999995,2010-02-26,8-2010-02-26,2,2010,8
8,2010-05-03,881503.95,0,45.64,2.625,214.72165919999998,6.2989999999999995,2010-05-03,8-2010-05-03,5,2010,18
8,2010-12-03,860336.16,0,49.76,2.667,214.7492449,6.2989999999999995,2010-12-03,8-2010-12-03,12,2010,48
8,2010-03-19,839911.0,0,47.26,2.72,214.5764954,6.2989999999999995,2010-03-19,8-2010-03-19,3,2010,11
8,2010-03-26,772539.12,0,46.51,2.7319999999999998,214.37035669999997,6.2989999999999995,2010-03-26,8-2010-03-26,3,2010,12
8,2010-02-04,914500.91,0,60.18,2.719,214.164218,6.29,2010-02-04,8-2010-02-04,2,2010,5
8,2010-09-04,916033.92,0,59.25,2.77,213.9580793,6.29,2010-09-04,8-2010-09-04,9,2010,35
8,2010-04-16,882917.12,0,62.66,2.8080000000000003,213.8186357,6.29,2010-04-16,8-2010-04-16,4,2010,15
8,2010-04-23,850440.26,0,56.1,2.795,213.76811899999998,6.29,2010-04-23,8-2010-04-23,4,2010,16
8,2010-04-30,778672.64,0,61.01,2.78,213.71760240000003,6.29,2010-04-30,8-2010-04-30,4,2010,17
8,2010-07-05,916820.96,0,62.68,2.835,213.66708569999997,6.29,2010-07-05,8-2010-07-05,7,2010,27
8,2010-05-14,873337.84,0,61.35,2.8539999999999996,213.6655355,6.29,2010-05-14,8-2010-05-14,5,2010,19
8,2010-05-21,818333.21,0,66.03,2.826,213.9577839,6.29,2010-05-21,8-2010-05-21,5,2010,20
8,2010-05-28,868041.56,0,74.71,2.759,214.25003230000004,6.29,2010-05-28,8-2010-05-28,5,2010,21
8,2010-04-06,958225.41,0,75.71,2.705,214.5422806,6.29,2010-04-06,8-2010-04-06,4,2010,14
8,2010-11-06,914835.86,0,82.21,2.668,214.834529,6.29,2010-11-06,8-2010-11-06,11,2010,44
8,2010-06-18,869922.56,0,78.79,2.637,214.8324452,6.29,2010-06-18,8-2010-06-18,6,2010,24
8,2010-06-25,814919.11,0,81.78,2.653,214.7126286,6.29,2010-06-25,8-2010-06-25,6,2010,25
8,2010-02-07,852333.75,0,74.78,2.6689999999999996,214.5928119,6.315,2010-02-07,8-2010-02-07,2,2010,5
8,2010-09-07,845289.77,0,72.49,2.642,214.4729952,6.315,2010-09-07,8-2010-09-07,9,2010,36
8,2010-07-16,848630.57,0,77.49,2.623,214.4640599,6.315,2010-07-16,8-2010-07-16,7,2010,28
8,2010-07-23,785515.88,0,78.29,2.608,214.60296639999999,6.315,2010-07-23,8-2010-07-23,7,2010,29
8,2010-07-30,787295.09,0,76.02,2.64,214.7418728,6.315,2010-07-30,8-2010-07-30,7,2010,30
8,2010-06-08,893399.77,0,80.37,2.627,214.8807793,6.315,2010-06-08,8-2010-06-08,6,2010,23
8,2010-08-13,867919.21,0,80.11,2.6919999999999997,215.0196857,6.315,2010-08-13,8-2010-08-13,8,2010,32
8,2010-08-20,870676.44,0,79.36,2.6639999999999997,214.97798250000002,6.315,2010-08-20,8-2010-08-20,8,2010,33
8,2010-08-27,888816.78,0,74.92,2.6189999999999998,214.9362793,6.315,2010-08-27,8-2010-08-27,8,2010,34
8,2010-03-09,899036.47,0,76.14,2.577,214.89457599999997,6.315,2010-03-09,8-2010-03-09,3,2010,10
8,2010-10-09,831425.2,1,74.34,2.565,214.8528728,6.315,2010-10-09,8-2010-10-09,10,2010,40
8,2010-09-17,836707.85,0,75.32,2.582,214.8785562,6.315,2010-09-17,8-2010-09-17,9,2010,37
8,2010-09-24,773725.08,0,72.21,2.6239999999999997,214.9547795,6.315,2010-09-24,8-2010-09-24,9,2010,38
8,2010-01-10,804105.49,0,68.7,2.603,215.0310029,6.433,2010-01-10,8-2010-01-10,1,2010,1
8,2010-08-10,870349.86,0,62.94,2.633,215.1072262,6.433,2010-08-10,8-2010-08-10,8,2010,32
8,2010-10-15,826546.96,0,62.59,2.72,215.1757,6.433,2010-10-15,8-2010-10-15,10,2010,41
8,2010-10-22,836419.14,0,62.86,2.725,215.2248,6.433,2010-10-22,8-2010-10-22,10,2010,42
8,2010-10-29,830756.76,0,57.93,2.716,215.2739,6.433,2010-10-29,8-2010-10-29,10,2010,43
8,2010-05-11,927266.34,0,55.76,2.6889999999999996,215.32299999999998,6.433,2010-05-11,8-2010-05-11,5,2010,19
8,2010-12-11,911538.98,0,54.89,2.728,215.3721,6.433,2010-12-11,8-2010-12-11,12,2010,49
8,2010-11-19,885608.04,0,43.86,2.7710000000000004,215.2538714,6.433,2010-11-19,8-2010-11-19,11,2010,46
8,2010-11-26,1261693.16,1,51.07,2.735,215.1077548,6.433,2010-11-26,8-2010-11-26,11,2010,47
8,2010-03-12,952766.93,0,42.85,2.708,214.96163810000002,6.433,2010-03-12,8-2010-03-12,3,2010,10
8,2010-10-12,1069061.63,0,42.47,2.843,214.81552140000002,6.433,2010-10-12,8-2010-10-12,10,2010,41
8,2010-12-17,1220579.55,0,45.03,2.8689999999999998,214.75108430000003,6.433,2010-12-17,8-2010-12-17,12,2010,50
8,2010-12-24,1511641.09,0,45.67,2.886,214.7479069,6.433,2010-12-24,8-2010-12-24,12,2010,51
8,2010-12-31,773586.49,1,41.47,2.943,214.7447295,6.433,2010-12-31,8-2010-12-31,12,2010,52
8,2011-07-01,873065.23,0,35.77,2.9760000000000004,214.74155209999998,6.2620000000000005,2011-07-01,8-2011-07-01,7,2011,26
8,2011-01-14,809646.66,0,31.62,2.983,214.7930991,6.2620000000000005,2011-01-14,8-2011-01-14,1,2011,2
8,2011-01-21,822668.23,0,42.06,3.016,215.1729926,6.2620000000000005,2011-01-21,8-2011-01-21,1,2011,3
8,2011-01-28,782256.66,0,39.26,3.01,215.55288619999996,6.2620000000000005,2011-01-28,8-2011-01-28,1,2011,4
8,2011-04-02,944594.78,0,24.48,2.989,215.93277969999997,6.2620000000000005,2011-04-02,8-2011-04-02,4,2011,13
8,2011-11-02,996147.39,1,28.26,3.022,216.3126733,6.2620000000000005,2011-11-02,8-2011-11-02,11,2011,44
8,2011-02-18,1065108.64,0,50.64,3.045,216.6310383,6.2620000000000005,2011-02-18,8-2011-02-18,2,2011,7
8,2011-02-25,917317.15,0,51.29,3.065,216.9247918,6.2620000000000005,2011-02-25,8-2011-02-25,2,2011,8
8,2011-04-03,935266.43,0,53.18,3.2880000000000003,217.21854539999998,6.2620000000000005,2011-04-03,8-2011-04-03,4,2011,13
8,2011-11-03,900387.29,0,49.14,3.4589999999999996,217.512299,6.2620000000000005,2011-11-03,8-2011-11-03,11,2011,44
8,2011-03-18,898289.14,0,56.68,3.488,217.7705442,6.2620000000000005,2011-03-18,8-2011-03-18,3,2011,11
8,2011-03-25,827968.36,0,59.74,3.4730000000000003,218.01458619999997,6.2620000000000005,2011-03-25,8-2011-03-25,3,2011,12
8,2011-01-04,878762.3,0,49.86,3.5239999999999996,218.2586281,6.297000000000001,2011-01-04,8-2011-01-04,1,2011,1
